23.851400,90.412201,Dakshin Khān
23.838600,90.385002,Bāunia
23.844200,90.389999,Bāunia
23.868299,90.389999,Bāiljuri
23.978100,90.267502,Bhikanpur
23.942801,90.270798,Bāipāil
23.959400,90.263298,Bāral
23.953600,90.271400,Bāipāil
23.949699,90.274399,Bāipāil
23.960600,90.271103,Chhota Gobindapur
23.992901,90.210800,Nischintapur
23.983299,90.270302,Bhikanpur
23.991100,90.248901,Chhota Kāundia
23.950800,90.271400,Bāipāil
23.986401,90.258904,Domna
23.968300,90.295799,Chhota Gobindapur
23.917801,90.217499,Kāzipur
23.956699,90.276398,Bāipāil
23.723101,90.410301,Dhaka South City Corporation
23.712799,90.426903,Dayāganj
23.767799,90.403297,Mahākhāli
23.737200,90.408897,Paltan
23.726700,90.411697,Dhaka South City Corporation
23.792200,90.415604,Gulshan
23.714399,90.432800,Kāzirbāg
23.762199,90.417801,Rampura
23.766899,90.417503,Tejkunipāra
23.763300,90.414398,Bara Magbāzār
23.765301,90.421402,Ulun
23.755301,90.415802,Bara Magbāzār
23.772200,90.361603,Shyamoli
23.711399,90.436096,Kāzirbāg
23.716700,90.428101,Brāhmanchiran
23.725700,90.397202,Bārikābād
23.760300,90.414200,Bara Magbāzār
23.764700,90.413101,Tejkunipāra
23.714199,90.435799,Kāzirbāg
23.711399,90.402802,Dhaka
23.771400,90.411400,Tejkunipāra
23.752306,90.362000,Sarāi Jāfrābād
23.689699,90.430801,Āilbahar
23.758101,90.418602,Bara Magbāzār
23.801701,90.423302,Baridhara
23.729401,90.383904,Azimpur
23.725000,90.379700,Enāyetganj
23.727800,90.380302,Azimpur
23.733101,90.381699,Idga
23.759399,90.360298,Sat Masjid
23.737499,90.383904,Dhanmondi
23.803301,90.356400,Dhaka North City Corporation
23.802200,90.348602,Bisil
23.708900,90.493896,Joka
23.710800,90.488297,Dagār
23.710600,90.431396,Jātrābāri
23.708599,90.421402,Narinda
23.715000,90.495598,Sāralia
23.693899,90.435600,Jurāin
23.698099,90.398598,Dākpāra
23.710800,90.406700,Dhaka
23.695601,90.396698,Dākpāra
23.693100,90.399399,Chunkutiya
23.714199,90.398102,Bangshal
23.731100,90.388901,Azimpur
23.710300,90.380798,Jangalbāri
23.710800,90.405296,Dhaka
23.714199,90.405296,Bangshal
23.709999,90.414398,Narinda
23.722500,90.367203,Enāyetganj
23.756701,90.360802,Sat Masjid
23.720600,90.371696,Char Kāmrāngi
23.721100,90.390602,Lalbagh
23.721100,90.387497,Lalbagh
23.756901,90.358101,Sat Masjid
23.886900,90.264702,Dakshin Krok
23.875799,90.289398,Kalma
23.776100,90.374397,Shyamoli
23.848101,90.260597,Majidpur
23.715300,90.409698,Bangshal
23.714399,90.408096,Bangshal
23.713600,90.411903,Narinda
23.864700,90.410301,Purākar
23.777201,90.402802,Mahākhāli
23.773899,90.407501,Mahākhāli
23.856100,90.417503,Dakshin Khān
23.865299,90.403603,Uttara
23.795799,90.383301,Ibrāhimpur
23.866699,90.407204,Purākar
23.798100,90.383301,Ibrāhimpur
23.733101,90.408302,Shegunbagicha
23.814400,90.366096,Mirpur Model Thana
23.855301,90.412498,Dakshin Khān
23.843100,90.446701,Barua
23.764700,90.428101,Ulun
23.859699,90.402199,Uttara
23.699200,90.449997,Dania
23.860600,90.422203,Dakshin Khān
23.866400,90.401398,Uttara
23.775600,90.368103,Shyamoli
23.735001,90.406898,Shegunbagicha
23.779200,90.370796,Shyamoli
23.780800,90.367203,Shyamoli
23.788601,90.356903,Bara Sayek
23.872801,90.404701,Faydābād
23.874201,90.407204,Faydābād
23.815300,90.418098,Joār Sāhāra
23.779699,90.416397,Bhola
23.778099,90.423599,Bādda
23.780600,90.416199,Bhola
23.781900,90.418297,Bhola
23.793301,90.424698,Shahjadpur
23.781401,90.423599,Bādda
23.778299,90.416702,Bhola
23.789400,90.424698,Shahjadpur
23.773300,90.421700,Bādda
23.822500,90.376701,Sekerkalsi
23.819401,90.376900,Sekerkalsi
23.821400,90.373901,Sekerkalsi
23.815599,90.377800,Sekerkalsi
23.818600,90.372803,Sekerkalsi
23.703501,90.456299,Kajla
23.796101,90.387199,Ibrāhimpur
23.793301,90.388100,Ibrāhimpur
23.820299,90.400803,Dhāmālkot
23.788300,90.431702,Suti Bhola
23.789700,90.394402,Lālāsarāi
23.703800,90.414200,Banglabazar
23.802799,90.383301,Ibrāhimpur
23.792500,90.380798,Ibrāhimpur
23.790800,90.388298,Ibrāhimpur
23.695801,90.450302,Dania
23.749701,90.412201,Shahar Khilgaon
23.702499,90.442802,Dania
23.702200,90.450600,Kajla
23.734400,90.384697,Idga
23.714399,90.424698,Swamibag
23.736099,90.409698,Paltan
23.731100,90.412201,Shegunbagicha
23.732201,90.411102,Shegunbagicha
23.745800,90.388100,Kaoran
23.747499,90.389702,Kaoran
23.729401,90.414200,Paltan
23.694401,90.465599,Kajla
23.752800,90.441101,Merādia
23.767500,90.373901,Barāba
23.769699,90.367798,Barāba
23.711700,90.240601,Pārāgaon
23.714399,90.408600,Bangshal
23.747499,90.407204,Bāgunbāri
23.745800,90.406700,Bāgunbāri
23.749201,90.401398,Bāgunbāri
23.701401,90.206703,Āona
23.706400,90.285301,Bhāndārkhola
23.720800,90.413300,Wari
23.709999,90.409698,Dhaka
23.730801,90.410301,Shegunbagicha
23.631100,90.081902,Kārttikpur
23.768600,90.369202,Barāba
23.923599,90.257500,Dendabor
23.992800,90.256699,Paschim Pānisāil
23.772499,90.380302,Fatemānagar
23.768900,90.396896,Tejgaon
23.721100,90.412201,Dhaka South City Corporation
23.826700,90.393303,Bāunia
23.736099,90.406097,Shegunbagicha
23.796700,90.408096,Banani Model Town
23.757799,90.386398,Tejteri Bāzār
23.831400,90.389702,Bāunia
23.567801,90.146103,Meghula
23.787201,90.386902,Ibrāhimpur
23.552200,90.161697,Muksudpur
23.782801,90.398598,Lālāsarāi
23.703899,90.434402,Jātrābāri
23.731701,90.274200,Ālinagar
23.694700,90.426399,Postagola
23.706100,90.432198,Jātrābāri
23.693300,90.432503,Postagola
23.698900,90.435303,Jurāin
23.714199,90.417503,Narinda
23.711399,90.416901,Narinda
23.707500,90.406898,Dhaka
23.798100,90.374702,Ibrāhimpur
23.723301,90.402802,Dhaka South City Corporation
23.714701,90.388901,Lalbagh
23.714199,90.395599,Lalbagh
23.713900,90.392799,Lalbagh
23.716700,90.393097,Lalbagh
23.712799,90.405296,Bangshal
23.717199,90.405296,Bangshal
23.709200,90.398102,Char Raghunāthpur
23.713301,90.411102,Dhaka
23.712200,90.403603,Dhaka
